time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,wifi_freq,bit_rate,link_quality,link_quality_max,signal_level,gpu,gpu_mem,net,cpu_user_time_diff,cpu_system_time_diff,cpu_idle_time_diff,net_sent_diff,net_recv_diff,state,label,label - 1 step,label - 2 step,label - 4 step,label - 8 step,label - 16 step,label - 32 step,predicted states - 1 step,log_likelihood - 1 step,predicted states - 2 step,log_likelihood - 2 step,predicted states - 4 step,log_likelihood - 4 step,predicted states - 8 step,log_likelihood - 8 step,predicted states - 16 step,log_likelihood - 16 step,predicted states - 32 step,log_likelihood - 32 step
21-3-2022 8:11:25,1647864685.011981,1800.0,31.6,95676.12,6476.88,2123811.59,8.7,324774692,438071643,0.0,1.3708615548687176e-06,52.582,5.745,24.0,66,70,-44,0,0,0.0,5.179999999993015,1.1000000000003638,13.46999999973923,0.0,686.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],-90.86,[2 2],-105.6,[1 1 1 5],-89.75,[2 2 5 5 5 5 5 5],-104.65,[1 1 1 1 1 1 1 1 1 1 2 2 3 3 3 3],-87.53,[1 1 1 1 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],3.31
21-3-2022 8:11:30,1647864690.015503,1800.0,30.7,95681.18,6477.87,2123825.28,8.9,324774692,438072045,0.0,8.034340740136466e-07,51.121,5.745,24.0,66,70,-44,0,0,0.0,5.059999999997672,0.9899999999997817,13.68999999994412,0.0,402.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[7],-88.57,[1 1],-81.66,[1 1 1 2],-84.76,[1 1 1 1 2 2 2 0],-99.91,[1 1 1 1 2 3 3 3 3 3 3 3 3 3 3 3],-91.52,[1 1 1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],-14.93
21-3-2022 8:11:35,1647864695.0195253,1800.0,31.2,95686.37,6478.94,2123838.76,8.7,324774826,438072888,2.677845748156683e-07,1.6846447505194657e-06,51.608,5.745,24.0,66,70,-44,0,0,0.0,5.190000000002328,1.069999999999709,13.479999999981374,134.0,843.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],-76.34,[1 1],-74.86,[1 1 1 6],-77.55,[1 2 5 5 5 5 5 5],-77.81,[2 3 3 3 3 3 3 3 3 3 3 3 3 3 3 3],-112.92,[1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],-9.38
21-3-2022 8:11:40,1647864700.0235596,1800.0,31.2,95691.37,6479.94,2123852.43,8.8,324774826,438073089,0.0,4.016759053233158e-07,51.608,5.745,24.0,66,70,-44,0,0,0.0,5.0,1.0,13.670000000391155,0.0,201.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],-70.56,[1 2],-76.08,[1 1 1 2],-71.44,[1 1 2 2 5 5 5 5],-82.7,[1 2 2 2 5 5 5 5 5 5 5 5 5 5 5 5],-98.73,[2 2 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5],-83.65
21-3-2022 8:11:45,1647864705.0274973,1800.0,34.3,95696.67,6480.91,2123865.91,8.2,324774826,438073290,0.0,4.0168365634592964e-07,52.582,5.745,24.0,66,70,-44,0,0,0.0,5.30000000000291,0.9700000000002547,13.479999999981374,0.0,201.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[2],-73.91,[1 1],-63.03,[1 1 5 5],-65.58,[2 5 5 5 5 5 5 5],-72.02,[6 6 7 7 7 7 7 7 7 7 7 7 7 7 7 7],-45.35,[1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],44.37
21-3-2022 8:11:50,1647864710.0315197,1800.0,30.8,95701.72,6481.88,2123879.63,8.9,324774826,438073491,0.0,4.016768622235025e-07,51.121,5.745,24.0,66,70,-44,0,0,0.0,5.05000000000291,0.9700000000002547,13.71999999973923,0.0,201.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[2],-70.58,[1 6],-68.6,[1 2 2 3],-73.48,[1 1 2 1 1 1 1 1],-53.13,[2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],-30.94,[1 6 6 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],-22.67
21-3-2022 8:11:55,1647864715.0378428,1800.0,33.8,95706.8,6483.01,2123893.24,8.7,324774916,438074387,1.7977265593490367e-07,1.7897366635297074e-06,52.582,5.745,433.3,66,70,-44,0,0,0.0,5.080000000001746,1.1300000000001091,13.610000000335276,90.0,896.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],-54.03,[2 2],-70.26,[1 1 2 2],-64.15,[1 1 1 1 1 1 1 1],-39.89,[6 6 6 2 2 2 3 3 3 3 3 3 3 3 3 3],-104.87,[2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],33.59
21-3-2022 8:12:0,1647864720.041823,1800.0,31.1,95711.9,6484.01,2123906.84,8.7,324774982,438074616,1.318950073598449e-07,4.576357073546134e-07,52.095,5.745,433.3,66,70,-44,0,0,0.0,5.099999999991269,1.0,13.599999999627471,66.0,229.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],-55.51,[1 2],-59.02,[1 6 6 6],-65.3,[1 1 7 7 7 7 7 7],-37.97,[1 1 2 2 5 5 5 5 5 5 5 5 5 5 5 5],-67.8,[2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],59.25
21-3-2022 8:12:5,1647864725.045803,1800.0,31.6,95717.02,6484.94,2123920.52,8.6,324774982,438075372,0.0,1.5107973570309508e-06,51.608,5.745,24.0,66,70,-44,0,0,0.0,5.120000000009895,0.9299999999993815,13.680000000167638,0.0,756.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],-50.77,[1 1],-45.06,[1 2 2 2],-64.52,[1 1 1 1 1 1 1 1],-35.83,[1 1 1 2 1 1 1 1 1 1 1 1 1 1 1 1],-20.35,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],35.11
21-3-2022 8:12:10,1647864730.0475223,1800.0,30.7,95722.23,6485.94,2123934.03,8.9,324775096,438075850,2.2792161890432653e-07,9.556713494409482e-07,51.608,5.745,24.0,66,70,-44,0,0,0.0,5.209999999991851,1.0,13.509999999776483,114.0,478.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[2],-50.33,[1 1],-40.65,[2 2 2 2],-70.83,[1 1 2 2 0 0 0 0],-34.93,[6 4 4 4 4 4 4 4 4 4 4 4 4 4 4 4],-19.9,[2 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5],-55.71
21-3-2022 8:12:15,1647864735.0514972,1800.0,31.2,95727.28,6486.93,2123947.73,9.1,324775384,438076495,5.755424810075342e-07,1.2889753480897902e-06,51.608,5.745,433.3,66,70,-44,0,0,0.0,5.05000000000291,0.9900000000006912,13.700000000186265,288.0,645.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],-31.32,[2 2],-50.76,[2 2 2 2],-59.38,[1 1 1 1 1 1 1 1],-18.24,[1 1 2 2 0 0 0 0 0 0 0 0 0 0 0 0],18.03,[2 2 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5],-41.7
21-3-2022 8:12:20,1647864740.055522,1800.0,31.1,95732.43,6488.0,2123961.24,8.6,324775384,438076897,0.0,8.033533416862008e-07,51.608,5.745,24.0,66,70,-44,0,0,0.0,5.149999999994179,1.069999999999709,13.510000000242144,0.0,402.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],-27.23,[1 1],-25.62,[1 2 2 2],-45.94,[1 1 1 1 1 1 1 1],-11.37,[1 1 1 1 1 1 1 2 0 0 0 0 0 0 0 0],9.97,[5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5],-28.59
21-3-2022 8:12:25,1647864745.0595353,1800.0,31.1,95737.54,6488.92,2123974.93,8.9,324775384,438077443,0.0,1.0911241982636751e-06,51.121,5.745,24.0,66,70,-44,0,0,0.0,5.110000000000582,0.9200000000000728,13.68999999994412,0.0,546.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[2],-27.23,[1 1],-19.63,[1 2 2 3],-37.34,[1 1 1 1 1 1 1 1],-1.68,[2 2 2 2 7 7 7 7 7 7 7 7 7 7 7 7],-18.73,[1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],36.61
21-3-2022 8:12:30,1647864750.0637095,1800.0,31.1,95742.64,6490.01,2123988.45,8.9,324775384,438077644,0.0,4.016646525191804e-07,51.121,5.745,24.0,66,70,-44,0,0,0.0,5.100000000005821,1.0900000000001455,13.520000000018626,0.0,201.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[2],-21.44,[1 1],-10.35,[1 1 1 1],-6.99,[2 2 2 0 0 0 0 0],-15.82,[1 2 2 2 5 5 5 5 5 5 5 5 5 5 5 5],-33.0,[1 1 1 1 1 1 1 1 1 1 1 2 2 2 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5 5],-2.46
21-3-2022 8:12:35,1647864755.067689,1800.0,30.8,95747.68,6490.98,2124002.18,8.9,324775384,438078688,0.0,2.086339604949636e-06,51.608,5.745,24.0,66,70,-44,0,0,0.0,5.039999999993597,0.9699999999993452,13.729999999981374,0.0,1044.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],-7.51,[1 1],-11.21,[1 1 1 1],3.88,[1 1 1 1 1 1 1 1],6.98,[1 1 2 2 2 3 3 3 3 3 3 3 3 3 3 3],-41.52,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0],78.69
21-3-2022 8:12:40,1647864760.071533,1800.0,31.9,95752.89,6492.02,2124015.7,8.6,324775384,438078889,0.0,4.0169117799459437e-07,51.608,5.745,24.0,65,70,-45,0,0,0.0,5.210000000006403,1.0400000000008731,13.520000000018626,0.0,201.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],-5.52,[6 6],-16.0,[1 1 1 2],-8.77,[1 1 1 1 1 1 1 1],21.64,[2 2 2 2 2 5 5 5 5 5 5 5 5 5 5 5],-47.75,[1 1 1 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],98.36
21-3-2022 8:12:45,1647864765.0755394,1800.0,31.3,95758.02,6493.02,2124029.3,8.9,324775474,438079142,1.798558855866719e-07,5.055948783714222e-07,52.582,5.745,24.0,65,70,-45,0,0,0.0,5.130000000004657,1.0,13.599999999627471,90.0,253.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],1.39,[1 1],0.2,[1 2 2 0],-11.02,[1 1 1 1 1 1 1 1],20.61,[1 1 1 2 3 3 3 3 3 3 3 3 3 3 3 3],-31.12,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 6 6 6 6 4 4],45.58
21-3-2022 8:12:50,1647864770.083207,1800.0,32.9,95763.22,6494.09,2124042.85,8.6,324775540,438079572,1.31797893121486e-07,8.58683243064227e-07,51.608,5.745,390.0,65,70,-45,0,0,0.0,5.19999999999709,1.069999999999709,13.550000000279397,66.0,430.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],5.47,[1 1],6.39,[1 1 2 2],-6.85,[2 7 7 7 7 7 7 7],2.74,[1 1 1 1 1 1 1 1 1 1 5 5 5 5 5 5],21.13,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 1 1 1 1 1 1 1],76.3
21-3-2022 8:12:55,1647864775.0872517,1800.0,31.0,95768.31,6495.04,2124056.52,8.7,324775540,438079773,0.0,4.016750441170459e-07,52.582,5.745,24.0,66,70,-44,0,0,0.0,5.0899999999965075,0.9499999999998181,13.669999999925494,0.0,201.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],10.86,[1 1],10.12,[1 1 1 1],18.98,[1 1 1 1 1 1 1 1],27.43,[1 1 2 2 1 1 1 1 1 1 1 1 1 1 1 1],13.4,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 2],45.16
21-3-2022 8:13:0,1647864780.0875025,1800.0,33.3,95773.34,6496.12,2124070.12,8.6,324775540,438080175,0.0,8.039596707547362e-07,51.608,5.745,24.0,66,70,-44,0,0,0.0,5.029999999998836,1.0799999999999272,13.600000000093132,0.0,402.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],16.2,[1 1],18.41,[1 1 1 1],22.61,[1 1 1 1 1 1 1 1],34.32,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],62.71,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2],61.38
21-3-2022 8:13:5,1647864785.0915656,1800.0,31.1,95778.5,6497.07,2124083.75,8.9,324775630,438081072,1.7985384610913317e-07,1.7925433328876938e-06,53.069,5.745,24.0,66,70,-44,0,0,0.0,5.1600000000034925,0.9499999999998181,13.629999999888241,90.0,897.0,augmented_reality,1.0,[1.0],"[1.0, 1.0]","[1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",[1],19.05,[2 2],-0.26,[1 1 1 2],11.84,[1 1 1 2 2 3 3 3],10.24,[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1],65.83,[1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0],120.97
